height,weight,label 
144,65,비만
150,48,정상체중
130,45,비만
166,69,비만
162,67,비만
154,88,비만
146,88,비만
186,56,저체중
130,87,비만
150,61,비만
171,71,정상체중
150,49,정상체중
158,64,비만
175,47,저체중
172,73,정상체중
156,49,정상체중
172,67,정상체중
125,73,비만
158,41,저체중
134,64,비만
187,72,정상체중
177,78,정상체중
182,76,정상체중
200,37,저체중
164,52,정상체중
177,90,비만
170,40,저체중
128,75,비만
155,80,비만
144,69,비만
176,69,정상체중
173,46,저체중
159,42,저체중
143,84,비만
198,73,정상체중
154,72,비만
126,86,비만
127,69,비만
122,36,정상체중
174,45,저체중
128,53,비만
123,57,비만
144,85,비만
198,90,정상체중
156,82,비만
149,53,정상체중
131,61,비만
146,62,비만
187,83,정상체중
139,86,비만
179,54,저체중
160,90,비만
188,50,저체중
156,88,비만
147,57,비만
170,89,비만
142,50,정상체중
183,35,저체중
146,76,비만
150,59,비만
183,65,정상체중
176,82,비만
121,46,비만
171,56,정상체중
143,46,정상체중
170,40,저체중
129,74,비만
141,47,정상체중
133,41,정상체중
197,57,저체중
178,53,저체중
175,76,정상체중
158,88,비만
159,58,정상체중
179,57,저체중
163,73,비만
156,81,비만
134,90,비만
143,73,비만
172,82,비만
161,78,비만
174,48,저체중
197,63,저체중
185,87,비만
166,88,비만
156,48,정상체중
145,64,비만
124,80,비만
142,35,저체중
120,43,비만
155,77,비만
122,37,정상체중
198,78,정상체중
160,62,정상체중
183,44,저체중
159,82,비만
130,40,정상체중
166,84,비만
194,72,정상체중
121,76,비만
196,87,정상체중
140,79,비만
170,89,비만
146,49,정상체중
193,35,저체중
160,46,저체중
152,59,비만
195,49,저체중
200,45,저체중
169,67,정상체중
193,41,저체중
199,63,저체중
157,59,정상체중
146,37,저체중
139,35,저체중
182,58,저체중
170,41,저체중
174,83,비만
124,81,비만
189,54,저체중
131,45,비만
120,61,비만
184,42,저체중
158,70,비만
128,84,비만
141,68,비만
161,50,정상체중
143,60,비만
162,41,저체중
195,48,저체중
125,50,비만
172,88,비만
164,57,정상체중
154,44,정상체중
128,58,비만
149,39,저체중
156,88,비만
123,70,비만
132,36,정상체중
185,67,정상체중
122,70,비만
150,78,비만
188,57,저체중
186,54,저체중
156,71,비만
191,42,저체중
187,78,정상체중
170,45,저체중
165,39,저체중
170,76,비만
122,78,비만
156,55,정상체중
173,61,정상체중
182,82,정상체중
125,71,비만
154,42,저체중
147,56,비만
150,81,비만
176,77,정상체중
196,55,저체중
153,59,비만
171,44,저체중
174,78,비만
137,54,비만
148,77,비만
127,60,비만
179,66,정상체중
164,54,정상체중
171,71,정상체중
186,61,저체중
179,68,정상체중
161,87,비만
159,46,저체중
168,76,비만
149,90,비만
177,68,정상체중
150,76,비만
121,64,비만
182,86,비만
144,65,비만
197,63,저체중
139,55,비만
180,38,저체중
183,69,정상체중
143,40,정상체중
121,65,비만
163,67,비만
124,78,비만
156,84,비만
142,81,비만
157,89,비만
182,53,저체중
149,37,저체중
154,43,저체중
130,77,비만
183,67,정상체중
155,60,정상체중
148,80,비만
191,82,정상체중
148,39,저체중
160,52,정상체중
163,63,정상체중
188,61,저체중
124,67,비만
180,72,정상체중
174,71,정상체중
162,54,정상체중
193,60,저체중
178,84,비만
121,37,비만
146,74,비만
193,80,정상체중
147,65,비만
122,87,비만
180,39,저체중
166,70,비만
166,66,정상체중
132,90,비만
134,86,비만
122,72,비만
124,68,비만
193,71,정상체중
167,51,저체중
168,61,정상체중
194,61,저체중
150,79,비만
134,81,비만
140,53,비만
121,88,비만
144,46,정상체중
121,47,비만
135,50,비만
172,59,정상체중
193,46,저체중
133,70,비만
188,63,저체중
142,60,비만
128,36,정상체중
200,58,저체중
170,60,정상체중
128,49,비만
138,40,정상체중
139,35,저체중
124,70,비만
160,79,비만
156,73,비만
127,55,비만
136,87,비만
142,63,비만
177,59,정상체중
135,68,비만
196,56,저체중
161,50,정상체중
198,48,저체중
120,36,비만
128,53,비만
151,84,비만
189,72,정상체중
162,74,비만
143,36,저체중
129,35,정상체중
189,55,저체중
139,74,비만
192,48,저체중
164,75,비만
144,38,저체중
142,62,비만
144,62,비만
141,87,비만
135,87,비만
137,79,비만
184,37,저체중
144,86,비만
182,47,저체중
140,88,비만
189,70,정상체중
163,44,저체중
132,62,비만
200,72,저체중
160,39,저체중
128,62,비만
161,84,비만
155,58,정상체중
160,50,정상체중
137,71,비만
190,80,정상체중
122,86,비만
127,59,비만
195,71,정상체중
175,54,저체중
185,35,저체중
194,61,저체중
156,38,저체중
137,55,비만
199,54,저체중
134,77,비만
135,79,비만
122,53,비만
155,64,비만
140,35,저체중
156,66,비만
166,75,비만
124,71,비만
138,43,정상체중
195,62,저체중
181,86,비만
127,37,정상체중
124,39,비만
152,66,비만
137,38,정상체중
174,65,정상체중
193,48,저체중
184,50,저체중
163,90,비만
123,70,비만
139,48,정상체중
198,40,저체중
187,76,정상체중
172,66,정상체중
130,36,정상체중
132,83,비만
185,55,저체중
196,49,저체중
123,44,비만
190,87,정상체중
177,81,비만
166,74,비만
148,69,비만
144,60,비만
154,36,저체중
176,35,저체중
141,42,정상체중
147,64,비만
129,45,비만
172,75,비만
155,46,정상체중
178,67,정상체중
189,45,저체중
145,43,정상체중
159,59,정상체중
194,53,저체중
200,37,저체중
196,57,저체중
135,37,정상체중
176,68,정상체중
191,56,저체중
195,46,저체중
165,79,비만
171,57,정상체중
186,40,저체중
172,90,비만
136,84,비만
123,85,비만
157,80,비만
169,69,정상체중
168,76,비만
162,86,비만
123,71,비만
197,48,저체중
176,88,비만
167,65,정상체중
125,58,비만
174,38,저체중
157,66,비만
139,62,비만
160,65,비만
160,57,정상체중
136,87,비만
166,88,비만
192,85,정상체중
120,88,비만
125,58,비만
123,55,비만
129,83,비만
170,77,비만
180,47,저체중
182,71,정상체중
165,80,비만
197,81,정상체중
191,65,저체중
142,70,비만
121,86,비만
173,52,저체중
124,46,비만
130,90,비만
153,45,정상체중
120,86,비만
168,48,저체중
180,73,정상체중
189,42,저체중
181,63,정상체중
146,60,비만
200,85,정상체중
168,90,비만
193,88,정상체중
181,68,정상체중
185,63,저체중
171,79,비만
159,57,정상체중
150,47,정상체중
125,49,비만
144,46,정상체중
191,38,저체중
120,44,비만
191,58,저체중
200,65,저체중
187,56,저체중
179,61,정상체중
180,88,비만
166,69,비만
159,43,저체중
120,50,비만
133,68,비만
141,74,비만
149,83,비만
175,84,비만
163,55,정상체중
183,77,정상체중
186,66,정상체중
125,79,비만
169,46,저체중
142,88,비만
134,89,비만
134,74,비만
125,37,정상체중
130,71,비만
197,50,저체중
156,40,저체중
159,71,비만
123,54,비만
130,60,비만
129,57,비만
130,48,비만
121,38,비만
130,76,비만
191,53,저체중
156,44,저체중
138,63,비만
152,52,정상체중
187,48,저체중
120,41,비만
194,89,정상체중
147,74,비만
157,61,정상체중
199,35,저체중
194,36,저체중
150,82,비만
197,38,저체중
199,36,저체중
122,40,비만
187,60,저체중
125,47,비만
146,69,비만
191,54,저체중
131,79,비만
142,44,정상체중
134,73,비만
173,50,저체중
190,81,정상체중
182,41,저체중
169,49,저체중
136,41,정상체중
167,44,저체중
188,38,저체중
168,54,정상체중
165,57,정상체중
138,36,정상체중
162,67,비만
152,87,비만
127,39,정상체중
185,42,저체중
130,58,비만
196,40,저체중
176,76,정상체중
155,90,비만
197,74,정상체중
192,48,저체중
183,76,정상체중
191,77,정상체중
149,65,비만
183,44,저체중
156,58,정상체중
197,88,정상체중
138,67,비만
195,35,저체중
158,71,비만
158,78,비만
148,77,비만
147,48,정상체중
162,87,비만
130,62,비만
168,64,정상체중
148,36,저체중
161,45,저체중
164,82,비만
138,53,비만
190,52,저체중
183,66,정상체중
171,50,저체중
125,88,비만
183,45,저체중
186,41,저체중
150,52,정상체중
154,35,저체중
142,40,정상체중
146,44,정상체중
162,35,저체중
140,65,비만
121,78,비만
141,65,비만
184,58,저체중
144,35,저체중
192,53,저체중
131,79,비만
142,89,비만
185,44,저체중
185,43,저체중
139,64,비만
188,64,저체중
198,72,저체중
160,46,저체중
182,36,저체중
140,45,정상체중
126,49,비만
121,60,비만
149,82,비만
197,44,저체중
157,88,비만
125,82,비만
149,72,비만
181,86,비만
185,62,저체중
126,51,비만
129,75,비만
158,60,정상체중
139,42,정상체중
180,67,정상체중
199,81,정상체중
196,46,저체중
179,79,정상체중
148,88,비만
157,83,비만
181,59,저체중
187,71,정상체중
153,44,정상체중
190,69,정상체중
196,48,저체중
157,46,정상체중
172,85,비만
175,40,저체중
183,50,저체중
161,36,저체중
120,66,비만
141,76,비만
128,88,비만
137,40,정상체중
156,61,비만
179,75,정상체중
191,35,저체중
167,48,저체중
180,56,저체중
156,55,정상체중
177,39,저체중
176,90,비만
133,84,비만
191,44,저체중
193,45,저체중
170,36,저체중
161,35,저체중
174,84,비만
197,81,정상체중
162,44,저체중
200,54,저체중
143,49,정상체중
151,37,저체중
172,51,저체중
179,71,정상체중
150,81,비만
136,73,비만
186,48,저체중
128,36,정상체중
123,45,비만
122,69,비만
196,51,저체중
179,57,저체중
185,39,저체중
194,36,저체중
162,70,비만
183,37,저체중
195,89,정상체중
179,73,정상체중
123,59,비만
125,81,비만
138,42,정상체중
192,42,저체중
165,48,저체중
183,84,비만
125,69,비만
136,60,비만
189,44,저체중
126,44,비만
186,50,저체중
174,79,비만
199,66,저체중
184,42,저체중
196,89,정상체중
139,44,정상체중
187,68,정상체중
142,60,비만
122,55,비만
166,48,저체중
162,86,비만
196,86,정상체중
141,68,비만
182,90,비만
141,65,비만
125,86,비만
125,56,비만
170,90,비만
183,83,정상체중
131,51,비만
154,71,비만
136,82,비만
166,84,비만
179,77,정상체중
123,62,비만
153,51,정상체중
161,87,비만
142,50,정상체중
165,45,저체중
179,81,비만
145,53,비만
182,89,비만
145,37,저체중
140,84,비만
171,37,저체중
154,49,정상체중
175,55,저체중
171,51,저체중
166,43,저체중
191,72,정상체중
197,58,저체중
184,38,저체중
171,67,정상체중
145,58,비만
127,39,정상체중
123,43,비만
192,57,저체중
126,90,비만
162,43,저체중
197,68,저체중
